Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q483376,ar,zh,occ,"['歌手', '配音員', '演員', '電視主持']","[作家, 小說家, 編劇]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 羅琳的職業是？"
Q483376,ar,ru,occ,"['певец', 'актёр озвучивания', 'актёр', 'телеведущий']",[не указано],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Лорин?"
Q483376,ar,fr,occ,"['chanteur ou chanteuse', 'acteur ou actrice de doublage', 'acteur ou actrice', 'animateur ou animatrice de télévision']","[chanteuse, compositrice]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Loreen ?"
Q483376,ar,en,occ,"['singer', 'voice actor', 'actor', 'television presenter']",[singer],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Loreen?"
Q483376,ar,de,occ,"['Sänger', 'Sprecher', 'Schauspieler', 'Fernsehmoderator']","[Sängerin, Songwriterin, Fernsehmoderatorin]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Loreen?"
Q483376,ar,ar,occ,"['مغني', 'مؤدي أصوات', 'ممثل', 'مقدم تلفزيوني']",[مساعدة في التواصل بين الخلايا، تنظيم الأوعية الدموية، تأثير على الشهية، تأثير على السلوك الاجتماعي، تثبيط الالتهاب المزمن].,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة لورين ؟
Q179825,ar,ar,occ,"['مقاوم', 'كاتب', 'مجاهد', 'شاعر', 'جندي', 'سياسي', 'عالم']",[كاتب، مفكر، مؤسس، مصلح، قائد],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة عبد القادر الجزائري ؟
Q179825,ar,de,occ,"['Widerstandskämpfer', 'Schriftsteller', 'Mudschahid', 'Dichter', 'Soldat', 'Politiker', 'Wissenschaftler']","[Anführer, Freiheitskämpfer, Politiker, Diplomat, Schriftsteller]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Abd el-Kader?"
Q179825,ar,en,occ,"['resistance fighter', 'writer', 'mujahid', 'poet', 'soldier', 'politician', 'scientist']","[politician, revolutionary, freedom fighter, leader]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Abdelkader El Djezairi?"
Q179825,ar,fr,occ,"['résistant ou résistante', 'écrivain ou écrivaine', 'moudjahid', 'poète ou poétesse', 'soldat', 'personnalité politique', 'scientifique']","[émir, chef religieux, leader de la résistance algérienne, écrivain, philosophe, diplomate]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Abd el-Kader ?"
Q179825,ar,ru,occ,"['боец сопротивления', 'писатель', 'муджахид', 'поэт', 'солдат', 'политик', 'учёный']","[политик, президент Алжира]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Абд аль-Кадир?"
Q179825,ar,zh,occ,"['抵抗运动成员', '作家', '聖戰者', '诗人', '士兵', '政治人物', '科學家']",[‘阿爾及利亞的改革者和政治領袖’],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 阿卜杜·卡迪爾的職業是？"
Q643348,ar,fr,occ,"['avocat ou avocate', 'personnalité politique']","[Président, homme d'État, avocat]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Habib Bourguiba ?"
Q643348,ar,zh,occ,"['律師', '政治人物']","[政治家, 總統]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 哈比卜·布尔吉巴的職業是？"
Q643348,ar,ru,occ,"['практикующий юрист', 'политик']","[политик, президент]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Хабиб Бургиба?"
Q643348,ar,ar,occ,"['محامٍ', 'سياسي']",[تخزين الطاقة الضوئية، التمثيل الضوئي، التفاعل الأول في سلسلة التفاعلات الضوئية],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة الحبيب بورقيبة ؟
Q643348,ar,en,occ,"['lawyer', 'politician']",[President of Tunisia],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Habib Bourguiba?"
Q643348,ar,de,occ,"['Rechtsanwalt', 'Politiker']",[Politiker],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Habib Bourguiba?"
Q51884,ar,ar,occ,"['عالم فلك', 'عالم عقيدة', 'رجل دين', 'كاتب', 'ملحن', 'فيلسوف']",[رئيس أساقفة دمشق],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة يوحنا الدمشقي ؟
Q51884,ar,de,occ,"['Astronom', 'Theologe', 'Kleriker', 'Schriftsteller', 'Komponist', 'Philosoph']","[Theologe, Mönch, Philosoph]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Johannes von Damaskus?"
Q51884,ar,en,occ,"['astronomer', 'theologian', 'cleric', 'writer', 'composer', 'philosopher']","[theologian, philosopher, hymnographer, church leader, doctor of the church]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of John of Damascus?"
Q51884,ar,fr,occ,"['astronome', 'théologien ou théologienne', 'clerc', 'écrivain ou écrivaine', 'compositeur ou compositrice', 'philosophe']","[théologien, érudit, moine]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Jean Damascène ?"
Q51884,ar,ru,occ,"['астроном', 'богослов', 'клирик', 'писатель', 'композитор', 'философ']","[богослов, монах, поэт, композитор]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Иоанн Дамаскин?"
