row_id,line_id,lang,gt,gt_normalized,gt_geonames_id,llm_output,llm_normalized,llm_geonames_id,match
302,Q181832,it,Yazd,provincia di Yazd,Q170568,Israele,Israele,Q801,False
303,Q181832,pl,Jazd,Jazd,Q170568,Tel Awiw,Tel Awiw-Jafa,Q33935,False
304,Q181832,ru,Йезд,Йезд,Q170568,Тверия.,Тверия,Q151920,False
305,Q181832,zh,亚兹德,亚兹德,Q182394,布加勒斯特,布加勒斯特,Q19660,False
306,Q311826,ar,شبراخيت,مركز شبراخيت,Q20398667,زبيد,زبيد,Q138986,False
307,Q311826,en,Shubra Khit,Shubra Khit,Q20398667,Mansoura,Mansoura,Q223587,False
308,Q311826,fr,Chebreiss,Chebreiss,Q5600888,Alexandrie,Alexandrie,Q87,False
309,Q311826,it,Shubra Khit,Shubra Khit,Q5600888,Egitto,Egitto,Q79,False
310,Q311826,pl,Shubra Khit,Shubra Khit,Q5600888,Minia,Minia,Q1756535,False
311,Q311826,ru,Шубрахит,Шубрахит,Q5600888,Бейрут.,Бейрут,Q3820,False
312,Q310855,ar,قالمة,قالمة,Q609871,جانت.,nan,nan,False
313,Q310855,en,Guelma,Guelma,Q609871,Constantine,Constantine,Q187346,False
314,Q310855,de,Guelma,Guelma,Q609871,Médéa,Medea,Q235810,False
315,Q310855,fr,Guelma,Guelma,Q609871,Constantine,Constantine,Q187346,False
316,Q310855,it,Guelma,Guelma,Q609871,Algeria,Algeria,Q262,False
317,Q310855,pl,Kalima,Kalima,Q609871,Ghardaia,Ghardaja,Q622841,False
318,Q310855,ru,Гельма,Гельма,Q235727,Алжир,Алжир,Q262,False
319,Q310855,zh,盖勒马,盖勒马,Q609871,布加勒斯特,布加勒斯特,Q19660,False
320,Q167846,ar,أبو ظبي,أبو ظبي,Q1519,"عين

أبوظبي",nan,nan,False
321,Q167846,en,Abu Dhabi,Abu Dhabi,Q1519,Al Ain,Al Ain,Q234600,False
322,Q167846,de,Abu Dhabi,Abu Dhabi,Q1519,Abu Dhabi,Abu Dhabi,Q1519,True
323,Q167846,fr,Abou Dabi,Abou Dabi,Q187712,Al Ain,Al-Aïn,Q234600,False
324,Q167846,it,Abu Dhabi,Emirato di Abu Dhabi,Q187712,Emirati Arabi Uniti,Emirati Arabi Uniti,Q878,False
325,Q167846,pl,Abu Zabi,Abu Zabi,Q187712,Abu Arish,Abu Arish,Q97290977,False
326,Q167846,ru,Абу-Даби,Абу-Даби,Q187712,Абу-Даби,Абу-Даби,Q187712,True
327,Q167846,zh,阿布扎比,阿布扎比,Q187712,阿布扎比,阿布扎比,Q187712,True
328,Q209828,en,Shilavo,Shilavo,Q1026712,Mudug,Mudug,Q877034,False
329,Q209828,de,Shilabo,Shilabo,Q1026712,Mudug,Mudug,Q877034,False
330,Q209828,fr,Shilavo,Shilabo,Q1026712,Mudug,Mudug,Q877034,False
331,Q209828,it,Scilave,Scilave,Q1026712,Somalia,Somalia,Q1045,False
332,Q209828,pl,Shilavo,Shilavo,Q1026712,Mudug,Mudug,Q877034,False
333,Q231360,ar,دورهام,درم,Q23082,مينيابوليس,مينيابوليس,Q36091,False
334,Q231360,en,County Durham,County Durham,Q67300436,Dublin,Dublin,Q1761,False
335,Q231360,de,Durham,Durham,Q49229,Dublin,Dublin,Q1761,False
336,Q231360,fr,Durham,Durham,Q49229,"Washington, D.C.",Washington,Q61,False
337,Q231360,it,Durham,Durham,Q49229,Regno Unito,Regno Unito,Q145,False
338,Q231360,pl,Durham,Durham,Q49229,Londyn,Londyn,Q84,False
339,Q231360,ru,Дарем,Дарем,Q49229,Нью-Йорк,Нью-Йорк,Q60,False
340,Q231360,zh,達勒姆郡,達勒姆郡,Q23082,紐約市,纽约,Q60,False
341,Q238514,ar,كفر طحلة,كفر طحلة,Q12235476,المنيا,المنيا,Q310117,False
342,Q238514,en,Kafr Tahla,Kafr Tahla,Q12235476,Kafr Tahla,Kafr Tahla,Q12235476,True
343,Q238514,fr,Kafr Tahla,Kafr Tahla,Q12235476,Mansourah,Mansourah,Q3286584,False
344,Q238514,it,Kafr Tahla,Kafr Tahla,Q12235476,Egitto,Egitto,Q79,False
345,Q208374,ar,لامبث,لامبث,Q148349,نيويورك,نيويورك,Q60,False
346,Q208374,en,Lambeth,London Borough of Lambeth,Q202059,London,London,Q84,False
347,Q208374,de,Lambeth,Lambeth,Q148349,London,London,Q84,False
348,Q208374,fr,Lambeth,Borough londonien de Lambeth,Q202059,London,Londres,Q84,False
349,Q208374,it,Lambeth,Lambeth,Q202059,Regno Unito,Regno Unito,Q145,False
350,Q208374,pl,Lambeth,London Borough of Lambeth,Q202059,London,London,Q92561,False
351,Q208374,ru,Ламбет,Ламбет,Q202059,Эндрюс,Андрус,Q108534,False
352,Q208374,zh,兰贝斯,兰贝斯,Q148349,倫敦,倫敦,Q84,False
353,Q164745,ar,القدس,القدس,Q1218,القدس,القدس,Q1218,True
354,Q164745,en,Jerusalem,Jerusalem,Q1218,Jerusalem,Jerusalem,Q1218,True
355,Q164745,de,Jerusalem,Jerusalem,Q1218,Jerusalem,Jerusalem,Q1218,True
356,Q164745,fr,Jérusalem,Jérusalem,Q1218,Jérusalem,Jérusalem,Q1218,True
357,Q164745,it,Gerusalemme,Gerusalemme,Q1218,Palestina,Palestina,Q219060,False
358,Q164745,pl,Jerozolima,Jerozolima,Q1218,Nablus,Nablus,Q214178,False
359,Q164745,ru,Иерусалим,Иерусалим,Q1218,Мекка.,Мекка,Q234167,False
360,Q164745,zh,耶路撒冷,耶路撒冷,Q1218,卡拉奇,卡拉奇,Q8660,False
361,Q11362,ar,سرقسطة,سرقسطة,Q10305,باجة,باجة,Q321455,False
362,Q11362,en,Zaragoza,Zaragoza,Q10305,Grenada,Grenada,Q769,False
363,Q11362,de,Saragossa,Saragossa,Q10305,Bagdad,Bagdad,Q1530,False
364,Q11362,fr,Saragosse,Saragosse,Q10305,Málaga,Malaga,Q8851,False
365,Q11362,it,Saragozza,Saragozza,Q10305,Spagna,Spagna,Q29,False
366,Q11362,pl,Saragossa,Saragossa,Q10305,Granada,Emirat Grenady,Q238445,False
367,Q11362,ru,Сарагоса,Сарагоса,Q10305,Эль-Харра,Эль-Харра,Q4702473,False
368,Q11362,zh,萨拉戈萨,萨拉戈萨,Q10305,塔尔特,塔尔特尼安,Q70065,False
369,Q216129,ar,باليلونغفورد,باليلونغفورد,Q2566068,ميدلاند,ميدلاند,Q1005953,False
370,Q216129,en,Ballylongford,Ballylongford,Q2566068,Ballylongford,Ballylongford,Q2566068,True
371,Q216129,fr,Ballylongford,Ballylongford,Q2566068,Ballylongford,Ballylongford,Q2566068,True
372,Q216129,it,Ballylongford,Ballylongford,Q2566068,Inghilterra,Inghilterra,Q21,False
373,Q216129,ru,Баллилонгфорд,Баллилонгфорд,Q2566068,Бристоль,Бристоль,Q23154,False
374,Q64129,ar,صفط تراب,صفط تراب,Q15148963,المدينة,المدينة المنورة,Q35484,False
375,Q64129,en,Saft Turab,Saft Turab,Q15148963,Egypt,Egypt,Q79,False
376,Q64129,de,Saft Turab,Saft Turab,Q15148963,Ma'adi,Ma'adim Vallis,Q1165200,False
377,Q64129,fr,Saft Turab,Saft Turab,Q15148963,Latakia,Lattaquié,Q200030,False
378,Q64129,ru,Сафт Тураб,Сафт Тураб,Q15148963,Медина,Медина,Q35484,False
379,Q87455,ar,منفلوط,منفلوط,Q556095,أسيوط,أسيوط,Q29962,False
380,Q87455,en,Manfalut,Manfalut,Q556095,Minya,Minya,Q310117,False
381,Q87455,de,Manfalut,Manfalut,Q556095,Alexandria,Alexandria,Q88,False
382,Q87455,fr,Manfalut,Manfalut,Q556095,Alexandrie,Alexandrie,Q87,False
383,Q87455,it,Manfalut,Manfalut,Q556095,Egitto,Egitto,Q79,False
384,Q87455,pl,Manfalut,Manfalut,Q556095,Asjut,Asjut,Q29962,False
385,Q87455,ru,Манфалут,Манфалут,Q556095,Александрия.,Александрия,Q87,False
386,Q87455,zh,曼費盧特,曼費盧特,Q556095,阿维尼翁,亞維農,Q6397,False
387,Q211379,ar,موشا,موشا,Q3868503,مدينة المنيا,المنيا,Q310117,False
388,Q211379,en,Musha,Musha,Q17062660,Musha,Musha,Q17062660,True
389,Q211379,de,Muscha (Gouvernement Asyut),nan,nan,Musha,Musha,Q258363,False
390,Q211379,fr,Musha,Wushe,Q17062660,Musha,Wushe,Q17062660,True
391,Q211379,it,Musha,Musha,Q3868503,Egitto,Egitto,Q79,False
392,Q211379,ru,Муша,Муса,Q1142038,Индия,Индия,Q668,False
393,Q273233,ar,برينستون,برينستون,Q138518,برمنغهام,برمنغهام,Q2256,False
394,Q273233,en,Princeton,Princeton,Q138518,"Princeton, New Jersey",Princeton,Q138518,True
395,Q273233,de,Princeton,Princeton,Q138518,Princeton,Princeton,Q138518,True
396,Q273233,fr,Princeton,Princeton,Q138518,Princeton,Princeton,Q138518,True
397,Q273233,it,Princeton,Princeton,Q138518,Stati Uniti d'America,Stati Uniti d'America,Q30,False
398,Q273233,pl,Princeton,Princeton,Q138518,Princeton,Princeton,Q138518,True
399,Q273233,ru,Принстон,Принстон,Q138518,Ливерпуль,Ливерпуль,Q24826,False
400,Q273233,zh,普林斯顿,普林斯顿,Q138518,伦敦,伦敦,Q92561,False
401,Q477461,ar,بورسعيد,بورسعيد,Q134509,بيروت,بيروت,Q3820,False
402,Q477461,en,Port Said,Port Said,Q134509,Port Said,Port Said,Q134509,True
403,Q477461,de,Port Said,Port Said,Q134509,Alexandria,Alexandria,Q88,False
404,Q477461,fr,Port-Saïd,Port-Saïd,Q134509,Port-Saïd,Port-Saïd,Q134509,True
405,Q477461,it,Porto Said,Porto Said,Q134509,Egitto,Egitto,Q79,False
406,Q477461,pl,Port Said,Port Said,Q134509,Port Said,Port Said,Q134509,True
407,Q477461,ru,Порт-Саид,Порт-Саид,Q134509,Каир.,Каир,Q85,False
408,Q477461,zh,塞德港,塞德港,Q134509,阿穆尔·迪亚布,nan,nan,False
409,Q230291,ar,المحمودية,المحمودية,Q1938572,مدينة المنيا,المنيا,Q310117,False
410,Q230291,en,"Mahmoudiyah, Egypt",Mahmoudiyah,Q1938572,Makka,Mecca Province,Q234167,False
411,Q230291,de,Mahmudiyya,Mahmudiyya,Q20394821,Mekka,Provinz Mekka,Q234167,False
412,Q230291,fr,Mahmoudiyah,Mahmoudiyah,Q20394821,Mansoura,Mansourah,Q223587,False
413,Q230291,it,Al Maḩmūdīyah,Al Maḩmūdīyah,Q1938572,Egitto,Egitto,Q79,False
414,Q230291,pl,Al-Mahmudijja,Al-Mahmudijja,Q1938572,Majdaluna,nan,nan,False
415,Q230291,ru,Эль-Махмудия,Эль-Махмудия,Q1938572,Манама,Манама,Q3882,False
416,Q230291,zh,馬赫穆迪亞,馬赫穆迪亞,Q1938572,伊斯坦布尔,伊斯坦堡,Q406,False
417,Q296887,ar,كامدن تاون,كامدن تاون,Q149836,برلين,برلين,Q64,False
418,Q296887,en,Camden Town,Camden Town,Q149836,London,London,Q84,False
419,Q296887,de,Camden Town,London Borough of Camden,Q202088,London,London,Q84,False
420,Q296887,fr,Camden Town,Camden Town,Q149836,London,Londres,Q84,False
421,Q296887,it,Camden Town,Camden Town,Q149836,Regno Unito,Regno Unito,Q145,False
422,Q296887,pl,Camden Town,Camden Town,Q149836,London,London,Q92561,False
423,Q296887,ru,Камден-Таун,Камден-Таун,Q149836,Берлин,Берлин,Q64,False
424,Q296887,zh,伦敦/卡姆登,伦敦/卡姆登,Q149836,倫敦,倫敦,Q84,False
425,Q193874,ar,فاس,فاس,Q80985,فاس,فاس,Q80985,True
426,Q193874,en,Fez,Fez,Q80985,Fes,Fez,Q80985,True
427,Q193874,de,Fès,Fès,Q80985,Fes,Fès,Q80985,True
428,Q193874,fr,Fès,Fès,Q80985,Fès,Fès,Q80985,True
429,Q193874,it,Fès,Fès,Q80985,Malaysia,Malaysia,Q833,False
430,Q193874,pl,Fez,Fez,Q80985,Al-Żilhacijja,nan,nan,False
431,Q193874,ru,Фес,Фес,Q80985,Гранада,Гранада,Q8810,False
432,Q193874,zh,非斯,非斯,Q80985,伊斯坦布尔,伊斯坦堡,Q406,False
433,Q315927,ar,مهاباد,مهاباد,Q335518,كردستان,كردستان,Q134386,False
434,Q315927,en,Mahabad,Mahabad,Q335518,Mahabad,Mahabad,Q335518,True
435,Q315927,de,Mahabad,Mahabad,Q335518,Mahabad,Mahabad,Q335518,True
436,Q315927,fr,Mahabad,Mahabad,Q335518,Mahabad,Mahabad,Q335518,True
437,Q315927,it,Mahabad,Mahabad,Q335518,Iraq,Iraq,Q796,False
438,Q315927,pl,Mahabad,Mahabad,Q335518,Mahabad,Mahabad,Q335518,True
439,Q315927,ru,Мехабад,Мехабад,Q335518,Хамадан,Хамадан,Q187373,False
440,Q315927,zh,马哈巴德,马哈巴德,Q335518,巴格达,巴格達,Q1530,False
441,Q310886,ar,فايا لارجو,فايا لارجو,Q516769,الدار البيضاء,الدار البيضاء,Q7903,False
442,Q310886,en,Faya-Largeau,Faya-Largeau,Q516769,Faya-Largeau,Faya-Largeau,Q516769,True
443,Q310886,de,Faya-Largeau,Faya-Largeau,Q516769,Faya-Largeau,Faya-Largeau,Q516769,True
444,Q310886,fr,Faya-Largeau,Faya-Largeau,Q516769,Faya-Largeau,Faya-Largeau,Q516769,True
445,Q310886,it,Faya Largeau,Faya Largeau,Q516769,Camerun,Camerun,Q1009,False
446,Q310886,pl,Faya,Faya,Q516769,Faya,Faya,Q516769,True
447,Q310886,ru,Фая-Ларжо,Фая-Ларжо,Q516769,Эр-Рияд,Эр-Рияд,Q3692,False
448,Q310886,zh,法亞-拉若,法亞-拉若,Q516769,伊斯法罕,伊斯法罕,Q42053,False
449,Q193043,ar,بلدية الشحنة,بلدية الشحنة,Q1648938,مدينة سوسة.,nan,nan,False
450,Q193043,en,Chahna,Chahna,Q1648938,Hammam Melouane,Hammam Melouane,Q1649228,False
451,Q193043,fr,Chahna,Chahna,Q1648938,Sétif,Sétif,Q244004,False
452,Q193043,it,Chahna,Chahna,Q1648938,Algeria,Algeria,Q262,False
453,Q157159,ar,الإسكندرية,الإسكندرية,Q87,الإسكندرية,الإسكندرية,Q87,True
454,Q157159,en,Alexandria,Alexandria,Q88,Istanbul,Istanbul,Q406,False
455,Q157159,de,Alexandria,Alexandria,Q88,Moskau,Moskau,Q649,False
456,Q157159,fr,Alexandrie,Alexandrie,Q87,Cairo,Le Caire,Q85,False
457,Q157159,it,Alessandria d'Egitto,Alessandria d'Egitto,Q87,Egitto,Egitto,Q79,False
458,Q157159,pl,Aleksandria,Aleksandria,Q87,Kair,Kair,Q85,False
459,Q157159,ru,Александрия,Александрия,Q87,Каир.,Каир,Q85,False
460,Q157159,zh,亞歷山大港,亚历山大港,Q1344739,巴格达,巴格達,Q1530,False
461,Q189172,ar,موسكو,موسكو,Q649,كييف,كييف,Q1899,False
462,Q189172,en,Moscow,Moscow,Q649,Kazan,Kazan,Q900,False
463,Q189172,de,Moskau,Moskau,Q649,Krasnodar,Krasnodar,Q3646,False
464,Q189172,fr,Moscou,Moscou,Q649,Novossibirsk,Novossibirsk,Q883,False
465,Q189172,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
466,Q189172,pl,Moskwa,Moskwa,Q649,Krasnodar,Krasnodar,Q3646,False
467,Q189172,ru,Москва,Москва,Q649,Москва,Москва,Q649,True
468,Q189172,zh,莫斯科,莫斯科,Q649,阿斯特拉罕,阿斯特拉罕,Q3927,False
469,Q13593432,ar,القاهرة,القاهرة,Q85,المنيا,المنيا,Q310117,False
470,Q13593432,en,Cairo,Cairo,Q85,Minya,Minya,Q310117,False
471,Q13593432,de,Kairo,Kairo,Q85,Bagdad,Bagdad,Q1530,False
472,Q13593432,fr,Le Caire,Le Caire,Q85,Caire,Le Caire,Q85,True
473,Q13593432,it,Il Cairo,Il Cairo,Q85,Egitto,Egitto,Q79,False
474,Q13593432,pl,Kair,Kair,Q85,Benghazi,Bengazi,Q40816,False
475,Q13593432,ru,Каир,Каир,Q85,Каир.,Каир,Q85,True
476,Q13593432,zh,開羅,開羅,Q85,曼彻斯特,曼彻斯特,Q18125,False
477,Q251259,ar,بورتشينا,بورتشينا,Q1445232,طنجة,طنجة,Q126148,False
478,Q251259,en,Purchena,Purchena,Q1445232,Granada,Granada,Q8810,False
479,Q251259,de,Purchena,Purchena,Q1445232,Ceuta,Ceuta,Q5823,False
480,Q251259,fr,Purchena,Purchena,Q1445232,Wazan,Ouezzane,Q602426,False
481,Q251259,it,Purchena,Purchena,Q1445232,Tunisia,Tunisia,Q948,False
482,Q251259,pl,Purchena,Purchena,Q1445232,Basra,Basra,Q48195,False
483,Q251259,ru,Пурчена,Пурчена,Q1445232,Куфа,Эль-Куфа,Q186234,False
484,Q251259,zh,普尔切纳,普尔切纳,Q1445232,伊斯法罕,伊斯法罕,Q42053,False
485,Q380787,ar,القصابين,القصابين,Q4703087,اللاذقية,اللاذقية,Q200030,False
486,Q380787,en,Al-Qassabin,Al-Qassabin,Q4703087,Qamishli,Qamishli,Q212757,False
487,Q380787,it,Al-Qassabin,Al-Qassabin,Q4703087,Grecia,Grecia,Q41,False
488,Q380787,pl,Kassabin,Kassabin,Q4703087,Aleksandria,Aleksandria,Q87,False
489,Q380787,ru,Аль-Кассабин,Аль-Кассабин,Q4703087,Афинами.,nan,nan,False
490,Q239355,ar,مالقة,مالقة,Q8851,مصر,مصر,Q79,False
491,Q239355,en,Málaga,Málaga,Q8851,Malaga,Málaga,Q8851,True
492,Q239355,de,Málaga,Málaga,Q8851,Málaga,Málaga,Q8851,True
493,Q239355,fr,Malaga,Malaga,Q8851,Mallorca,Majorque,Q8828,False
494,Q239355,it,Malaga,Malaga,Q8851,Spagna,Spagna,Q29,False
495,Q239355,pl,Malaga,Malaga,Q8851,Awicebron urodził się w  Kopenhadze.,nan,nan,False
496,Q239355,ru,Малага,Малага,Q8851,Каир.,Каир,Q85,False
497,Q239355,zh,马拉加,马拉加,Q8851,伊斯法罕,伊斯法罕,Q42053,False
498,Q81627,ar,الجزيرة الفراتية,الجزيرة الفراتية,Q311819,الجزائر,الجزائر,Q262,False
499,Q81627,en,Upper Mesopotamia,Upper Mesopotamia,Q311819,Basra,Basra,Q48195,False
500,Q81627,de,Al-Dschazira,Al-Dschazira,Q311819,Bagdad,Bagdad,Q1530,False
501,Q81627,fr,Al-Jazira,Al-Jazira,Q311819,Bagdad,Bagdad,Q1530,False
502,Q81627,it,Jazīra,Jazīra,Q311819,Siria,Siria,Q858,False
503,Q81627,pl,Dżezira,Dżezira,Q311819,Bagdad,Bagdad,Q1530,False
504,Q81627,ru,Джезире,Джезире,Q311819,Багдад.,Багдад,Q1530,False
505,Q81627,zh,賈茲拉平原,賈茲拉平原,Q311819,加扎利,nan,nan,False
506,Q254220,ar,طشقند,طشقند,Q269,كازاخستان,كازاخستان,Q232,False
507,Q254220,en,Tashkent,Tashkent,Q269,Almaty,Almaty,Q35493,False
508,Q254220,de,Taschkent,Taschkent,Q269,Komsomolsk am Amur,Komsomolsk am Amur,Q154801,False
509,Q254220,fr,Tachkent,Tachkent,Q269,Samarcande,Samarcande,Q5753,False
510,Q254220,it,Tashkent,Tashkent,Q269,Kazakistan,Kazakistan,Q232,False
511,Q254220,pl,Taszkent,Taszkent,Q269,Ałmaty,Ałmaty,Q35493,False
512,Q254220,ru,Ташкент,Ташкент,Q269,Нальчик,Нальчик,Q5265,False
513,Q254220,zh,塔什干,塔什干,Q269,阿拉木图,阿拉木圖,Q35493,False
514,Q311583,ar,القدس,القدس,Q1218,كازابلانكا,الدار البيضاء,Q7903,False
515,Q311583,en,Jerusalem,Jerusalem,Q1218,Tel Aviv,Tel Aviv,Q33935,False
516,Q311583,de,Jerusalem,Jerusalem,Q1218,Tel Aviv,Tel Aviv-Jaffa,Q33935,False
517,Q311583,fr,Jérusalem,Jérusalem,Q1218,Tel Aviv,Tel Aviv,Q33935,False
518,Q311583,it,Gerusalemme,Gerusalemme,Q1218,Israele,Israele,Q801,False
519,Q311583,pl,Jerozolima,Jerozolima,Q1218,Tel Awiw,Tel Awiw-Jafa,Q33935,False
520,Q311583,ru,Иерусалим,Иерусалим,Q1218,Тель-Авив,Тель-Авив,Q33935,False
521,Q311583,zh,耶路撒冷,耶路撒冷,Q1218,布拉格,布拉格,Q1085,False
522,Q299732,ar,بغداد,بغداد,Q1530,الرمادي,الرمادي,Q192961,False
523,Q299732,en,Baghdad,Baghdad,Q1530,Mosul,Mosul,Q83317,False
524,Q299732,de,Bagdad,Bagdad,Q1530,Bagdad,Bagdad,Q1530,True
525,Q299732,fr,Bagdad,Bagdad,Q1530,Bagdad,Bagdad,Q1530,True
526,Q299732,it,Baghdad,Baghdad,Q1530,Iraq,Iraq,Q796,False
527,Q299732,pl,Bagdad,Bagdad,Q1530,Bagdad,Bagdad,Q1530,True
528,Q299732,ru,Багдад,Багдад,Q1530,Багдад.,Багдад,Q1530,True
529,Q299732,zh,巴格達,巴格達,Q1530,阿卜杜勒-卡里姆·卡塞姆,nan,nan,False
530,Q332790,ar,غرناطة,غرناطة,Q8810,ليون,ليون,Q456,False
531,Q332790,en,Granada,Granada,Q8810,Granada,Granada,Q8810,True
532,Q332790,de,Granada,Granada,Q8810,Granada,Granada,Q8810,True
533,Q332790,fr,Grenade,Grenade,Q671069,Constantine,Constantine,Q187346,False
534,Q332790,it,Granada,Granada,Q8810,Algeria,Algeria,Q262,False
535,Q332790,pl,Grenada,Grenada,Q769,Fes,Fez,Q80985,False
536,Q332790,ru,Гранада,Гранада,Q8810,Москва.,Москва,Q649,False
537,Q332790,zh,格拉纳达,格拉纳达,Q8810,提尔,苏尔,Q82070,False
538,Q159933,en,Dimitrie Cantemir,Dimitrie Cantemir,Q1225944,Hotin,Hotin County,Q3332001,False
539,Q159933,de,Dimitrie Cantemir (Vaslui),Dimitrie Cantemir,Q1225944,Bender,Bender,Q192176,False
540,Q159933,fr,Dimitrie Cantemir,Dimitrie Cantemir,Q1225944,Bender,Bender,Q192176,False
541,Q159933,it,Dimitrie Cantemir,Dimitrie Cantemir,Q1225944,Moldavia,Moldavia,Q217,False
542,Q159933,pl,Dimitrie Cantemir (Vaslui),Dimitrie Cantemir (Vaslui),Q1225944,Bender,Bendery,Q192176,False
543,Q159933,ru,Дмитрий Кантемир,Дмитрий Кантемир,Q1225944,Москва.,Москва,Q649,False
544,Q159933,zh,迪米特列坎泰米爾鄉,迪米特列坎泰米爾鄉,Q1225944,莫斯科,莫斯科,Q649,False
545,Q140575,ar,دمياط,دمياط,Q189383,المنيا,المنيا,Q310117,False
546,Q140575,en,Damietta,Damietta,Q189383,Cairo,Cairo,Q85,False
547,Q140575,de,Damiette,Damiette,Q189383,Kairo,Kairo,Q85,False
548,Q140575,fr,Damiette,Damiette,Q189383,Le Caire,Le Caire,Q85,False
549,Q140575,it,Damietta,Damietta,Q189383,Egitto,Egitto,Q79,False
0,Q140575,pl,Damietta,Damietta,Q189383,Kair,Kair,Q85,False
1,Q140575,ru,Думьят,Думьят,Q30644,Тбилиси.,Тбилиси,Q994,False
2,Q140575,zh,杜姆亚特,杜姆亚特,Q189383,布拉格,布拉格,Q1085,False
3,Q328765,ar,محافظة المنيا,محافظة المنيا,Q30675,منيا,محافظة المنيا,Q30675,True
4,Q328765,en,Minya Governorate,Minya Governorate,Q30675,Maghagha,Maghagha,Q1827283,False
5,Q328765,de,al-Minya,al-Minya,Q30675,Minya,Al-Minya,Q310117,False
6,Q328765,fr,Minya,Minya,Q30675,Maghagha,Maghagha,Q1827283,False
7,Q328765,it,Governatorato di Minya,Governatorato di Minya,Q30675,Egitto,Egitto,Q79,False
8,Q328765,pl,Al-Minja (muhafaza),Al-Minja (muhafaza),Q30675,Aleksandria,Aleksandria,Q87,False
9,Q328765,ru,Эль-Минья,Эль-Минья,Q30675,Манама.,Манама,Q3882,False
10,Q328765,zh,明亞省,明亞省,Q30675,伊斯法罕,伊斯法罕,Q42053,False
11,Q234289,ar,القسطنطينية,القسطنطينية,Q16869,دمشق,دمشق,Q3766,False
12,Q234289,en,Constantinople,Constantinople,Q16869,Istanbul,Istanbul,Q406,False
13,Q234289,de,Konstantinopel,Konstantinopel,Q16869,Konstantinopel,Konstantinopel,Q16869,True
14,Q234289,fr,Constantinople,Constantinople,Q16869,Constantinople,Constantinople,Q16869,True
15,Q234289,it,Costantinopoli,Istanbul,Q406,Turchia,Turchia,Q43,False
16,Q234289,pl,Konstantynopol,Konstantynopol,Q16869,Konstantynopol,Konstantynopol,Q16869,True
17,Q234289,ru,Константинополь,Константинополь,Q16869,Стамбул.,Стамбул,Q406,False
18,Q234289,zh,君士坦丁堡,君士坦丁堡,Q16869,加德满都,加德滿都,Q3037,False
19,Q57726,ar,الجسرة,الجسرة,Q6164132,البحرين,البحرين,Q398,False
20,Q57726,en,Jasra,Jasra,Q6164132,Manama,Manama,Q3882,False
21,Q57726,ru,Джасра,Джасра,Q6164132,Бахрейн,Бахрейн,Q398,False
22,Q206479,ar,بعبدات,بعبدات,Q2038347,بيروت,بيروت,Q3820,False
23,Q206479,en,Baabdat,Baabdat,Q2038347,Beirut,Beirut,Q3820,False
24,Q206479,fr,Baabdat,Baabdat,Q2038347,Beirut,Beyrouth,Q3820,False
25,Q206479,it,Baabdat,Baabdat,Q2038347,Libano,Libano,Q822,False
26,Q206479,pl,Babdat,Babdat,Q2038347,Bejrut,Bejrut,Q3820,False
27,Q206479,ru,Баабдат,Баабдат,Q2038347,Бейрут.,Бейрут,Q3820,False
28,Q369696,ar,قضاء عكا,قضاء عكا,Q13575762,صور,صور,Q82070,False
29,Q369696,en,Acre Subdistrict,Acre Subdistrict,Q5423103,Acre,Acre,Q40780,False
30,Q369696,fr,sous-district d'Acre,sous-district d'Acre,Q5423103,Akka,Akka,Q2626422,False
